phase,split,kind,relative_path,size_bytes,sha256
after,train,images,dataset_clean/train/images/T_72_20190613_083940_jpg.rf.a5a0523d535fdec13ebae251c9e37dfe.jpg,15886,e76c336e3b0845bfdd13a7a5d1009b143bd208f5dfc63425572a1634938ca563
after,train,images,dataset_clean/train/images/T_72_20190613_083940_jpg.rf.b239e47962f9d4cc9d283282725c9768.jpg,15779,6b6e20488ccb6a9ddb19b498dc26e7d15e0cc1d34d4c000364619ac832337cde
after,train,images,dataset_clean/train/images/T_72_20190613_083940_jpg.rf.d902d2def5dfa9b40deb0bb7bb138bc8.jpg,16870,b870779e543f2e14669fc20d5fc3c33b5b75f633e48e72eac131d47b0dc07a57
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.62b984738f9e290e05dabe0dd5a40188.jpg,15729,d8ea23e43dcd57072634ff43c41b09c27b329d5f58cb287d4e5a27accf18be65
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.670afae156b0eef7ee01dde90d82b63e.jpg,16151,df287861fa7ea0e10cb641f6f5b2bacf7c6adb3aa639422870d4da52c5833f5d
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.691f4e1fc751d40665024d333691abf2.jpg,16182,70ecf689d6c74e047cc2974d7e0ccbe029af03339d8afe53e2f4e21b6449f855
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.7e713a5a7cff2951ced5e9d91b619eda.jpg,15438,c682f5e53a7e6a03754844e2fd67ffdd51123b0c151e440b4d980ace7a2ffb48
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.8db6c5c996dc83690a8336074e0e7b04.jpg,16212,0f3445a3f33b4da8997fff922d38e4c001130301afed33c82d8abb37e9bb44a8
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.a41a1c9ff9f94daee28865a024affd80.jpg,16379,41cefc4e82634407deace7c2d14bcb0297667dc90d3d19a6efb696d3cdb8ce96
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.b5e5d13214df827a7f0729f09c6863c7.jpg,16388,7de052241cb63c4a836f1bef5b53d7b08a0dd20756fd748fd9faa065c51350c2
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.ce6358e6d1d6026216f410ff3afcc28a.jpg,15326,87cab8206d5c7edbc452cc493003b3a40e3fb00a0e60363cb71183327e332cd3
after,train,images,dataset_clean/train/images/T_73_20190613_084628_jpg.rf.db128b8b00513466cd72081799312af9.jpg,16299,6adde3b081a558a57266d7eadfaddbb09a15c302e8ff58483d457acf236ab216
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.31cbb4655027b591be1e03034f97a39f.jpg,16946,4a34da17e9830da3884282ff2d46059536db74fa736bfa134f7cc1c28b817675
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.4514082661f71f8aef02e544d9a915b9.jpg,17652,9351db7e6998112ff8e632abd561e6804b9a82b40ba724bc3f4eba815f5db72f
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.4970fbdabdb9efc99b482441a6f2135a.jpg,17068,ddf0f5712a84ac4ad88fe987059f0839c4335652500700b85b60282660a608d3
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.622dab9df24113c69f283de1f8694fa8.jpg,17256,e51aac67a0490916feb9031ea93a9082b7d3f4f67b4baf97cb151a1fb4f82368
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.934961c2b2501af39351c10a80d3e4df.jpg,17032,7511abeb9983e8451e916dd1efea7ae7218fcd3120f0564ceb55e9600099d6e0
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.a4b35c6b30f8855dfd99ea4d5440cc93.jpg,17877,6e6301adb9161ac98a58c3e49fa18d1047e76e28cb66defd96f7343905e1e0a8
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.c6b80b7d477faf48ace675f6f79ea478.jpg,16971,9b411928f19773c2d77315e1dbd1a57044d6a7f640fc52f3e9420b64de33b746
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.d63a49d7ea999e04a44fa8864119f26d.jpg,17430,6fb3104a438362654819283771336c01980aa3c5bee17e38509e1fd6ba62757f
after,train,images,dataset_clean/train/images/T_75_20190613_092335_jpg.rf.ec107c06c2c5e4bd93c30cadc921c902.jpg,16800,8dd840c594a2e4a3517bcb9456990de90ebae85cd29e846922914aecf04f9632
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.1d01a9ad357742518c19cc7804a1835b.jpg,19665,226f45b4ec3fab194a933ac543845d0b662cfd584eedad48aadd3b97c05610ea
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.46df9c64c79908cfb23da20494c9a6b0.jpg,18554,1e3f3ce20e7aa95f3f665f1aac53d745599ecf2119c75c8af9515b4192bfcb25
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.5c089f6fffabd28ca26575b175d91b82.jpg,19758,7535f760e2d2d6d416ab672d816406111fd9ff05dcc0dbd8c5d0a94a7132e707
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.84eaaa572126028de188f660bacafa42.jpg,19721,a02cc0ff96da528fde06a1f9760093794773f390ac9aae39d52e752aeff2010b
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.863285edfcc31a509e61379d95bf22c1.jpg,18641,680c0f74131ef8176f42faf623d02ac3b0f54becf7b94b8d819654912a42a42f
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.9e0e20674fa40ccabee4901c9e1def24.jpg,19114,1be86a2ff1a8ee444b55ba88cb57d886b1b4a1aabce70506b021853434232854
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.c5377f2e043768f54c43a43e64ac59a7.jpg,19056,cd9cc5ff55d89c366eee88cb44106f91288b2aece8b94fa428bce8594bee1847
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.d2eb8fc46414cfe5f74e68e8a2a8117a.jpg,18263,7b73680609daf0c13e9888b94fea2b2a364571c196fbcb5db5be2122b82dee88
after,train,images,dataset_clean/train/images/T_77_20190613_093815_jpg.rf.ffcc78f4e4e41c5f8b0c063c331fcc12.jpg,19381,210b99532750cf920ac8ac75d4efbac61328d505a2a181d3eea1d7ea59d6adc6
after,train,images,dataset_clean/train/images/T_78_20190614_074753_jpg.rf.15ddaff8130521116151bb6f5ac610a7.jpg,16296,30bb50cb3121642ec3a8d47924a8105af4fe0047a29f9de92bc532811de9bff9
after,train,images,dataset_clean/train/images/T_78_20190614_074753_jpg.rf.33dd42a49dd552041e2b22633b47d534.jpg,16248,800f99e8da03eb954908956a94a97723f8955b35db94f201c3484f0e7e80b087
after,train,images,dataset_clean/train/images/T_78_20190614_074753_jpg.rf.a2bfb748a6b01908f6d0a9b586893805.jpg,16312,a3a717ae17fab85dce30496b140cd9984a72fbe6600774a1386c54bc0ef98780
after,train,images,dataset_clean/train/images/T_78_20190614_074753_jpg.rf.cc3a9050f2857dbcb9a0cde2f34dbd0c.jpg,16286,062ddbe232e55b3fb14c27d0313f48e22595d5b456bdf91b5ef58e1b9444755a
after,train,images,dataset_clean/train/images/T_79_20190614_075002_jpg.rf.4e730add28f0f93a136dd68fb9262395.jpg,17378,29148b37a9675c0c883c7bc656ea55904e1ff7f0b31f162817ba4a1b54a20d33
after,train,images,dataset_clean/train/images/T_79_20190614_075002_jpg.rf.8f620b68be527a3711c9aaeff201cab1.jpg,16707,79a0be78fa820226e83579f00b501442777ba6b824cfdbd83724c64ebcfb9dfc
after,train,images,dataset_clean/train/images/T_79_20190614_075002_jpg.rf.9722525b1506fd21a3bd468e8a11c08c.jpg,17188,7f693d7aed827d6cd02d14eb15ab6f3c378bf006bde06433e0aa610e0cfda3ed
after,train,images,dataset_clean/train/images/T_79_20190614_075002_jpg.rf.a9be06003b32a07b8bb67a8dbbbc75c3.jpg,17244,fc95f162ddee794a51ba80a2c86dd0d161f9c9bb1b0bed4318c5b0a6252281f5
after,train,images,dataset_clean/train/images/T_79_20190614_075002_jpg.rf.cd7d051e310e98bb3889ba9325c986da.jpg,16951,1d6e9f2cb30dc9cde17d6c67d130053932a74ab3be5174cbfe32cadc8c52f46a
after,train,images,dataset_clean/train/images/T_79_20190614_075002_jpg.rf.df5ea607467b34ddb3507170d246f7aa.jpg,17113,589ad4cf029f8e72a9045a76528db27558bc4d2a3d0fcbb384bf2e7720246c35
after,train,images,dataset_clean/train/images/T_79_20190614_075002_jpg.rf.e8c86aa17657c6a4056ae105ef89a617.jpg,17155,deeeff2bcb285b1fb068375ff55a973eb31df2c73d4ad7d28dac2087d5694335
after,train,images,dataset_clean/train/images/T_80_20190614_075052_jpg.rf.7b0dc3150da4891f0257ecc5a91cc898.jpg,19413,8e3854b7862f3acfc6fe1b5c52c2699f6f8328d310a588b35b0d5e180e4abc70
after,train,images,dataset_clean/train/images/T_80_20190614_075052_jpg.rf.a6f500d43d9f03b484e1562d58fdbbc2.jpg,20283,2bffc4f25b11ad2c8037d2b110987bde2f4777573fa8aa36a45545ee44e2118d
after,train,images,dataset_clean/train/images/T_80_20190614_075052_jpg.rf.c6314a0b67cfe4564f57d03b31302a69.jpg,19361,d8bb3809fd30d430a21c41048399506d68ed84bf71fabbb7d06fa7c07032a429
after,train,images,dataset_clean/train/images/T_82_20190614_080327_jpg.rf.8ba36e3ca635975b7628f4f53061996a.jpg,17228,6d43e0b406359850f1cf2340f4931dc1ac07761ff169bd6f34073694f2ce0070
after,train,images,dataset_clean/train/images/T_82_20190614_080327_jpg.rf.ae288e5c3447222fce501701ea00e875.jpg,18206,6c4b79c26fb01139ef4020623107fba411f2679388509b225984863da3e15b57
after,train,images,dataset_clean/train/images/T_84_20190614_080746_jpg.rf.3b38fc93c2697ab911fc592bc98fa40d.jpg,20149,dfd382b535633c5cb395e85dc92a79491b1e918115a11d1c263fd97203cbb249
after,train,images,dataset_clean/train/images/T_84_20190614_080746_jpg.rf.40b7e14fb936742d67ad772b10f4e109.jpg,19227,9f4a98bf34e7072d4e520182b74ad6030fca6b79fb171764cddd36b7a83082db
after,train,images,dataset_clean/train/images/T_84_20190614_080746_jpg.rf.48c8acb0e490bbd00fa94c9da7872ed3.jpg,19154,e28e3d050d51822859ed1b3f96d590b26a72621d09b68e8b7b91eeaa72316700
after,train,images,dataset_clean/train/images/T_84_20190614_080746_jpg.rf.5adf25c4ffa1bcfc32575a5e01e3fcc4.jpg,21030,b41414b96219e6f65ddecc6b6646d98bedfdb81c41de91dfb08c09101a702d75
after,train,images,dataset_clean/train/images/T_84_20190614_080746_jpg.rf.cbaf23ddda0df4495f6980e6600cee98.jpg,19791,d154bfd231bc607d595339b8191b51d0605e328f3c0d082f2d4a5ee2761f2dd5
after,train,images,dataset_clean/train/images/T_84_20190614_080746_jpg.rf.dc23aa9250295bd1e618141508592942.jpg,20126,c5b616cd3201b5fbf2a5dd72608f7b56dc39ba8c6f0fb2fd965efcb3fcfcab72
after,train,images,dataset_clean/train/images/T_85_20190614_081338_jpg.rf.74c2141295fc00a2762d9a1f23923020.jpg,19070,12c903b1400f02ec5968e95c745a3712f844a4c23c6648564b456e4f6567bc86
after,train,images,dataset_clean/train/images/T_87_20190614_081929_jpg.rf.6d45404f94bf34740bfe853509978784.jpg,17904,56dd140cd2fab0445268db72fce339db70fccc06012948a561e400f1f2902f5e
after,train,images,dataset_clean/train/images/T_87_20190614_081929_jpg.rf.939a31599fa57243e2506b3700249025.jpg,17872,77917d5b065cc52b14d2b880857407bcac8be8bf40685265dc348ccdef5e1225
after,train,images,dataset_clean/train/images/T_87_20190614_081929_jpg.rf.ce246064b143b3afa4f7edec58dcaa12.jpg,17768,63133e15282ab66b1d5087a8dc341e93eb127b9515e1a1c2cd33caf65989f234
after,train,images,dataset_clean/train/images/T_88_20190614_082233_jpg.rf.07377210c7f11861613d07d8ee02d526.jpg,19239,136a88cc7d1d30a3e9672ebeaa2d2773ec2ce673a83879311d47be0c07080b8b
after,train,images,dataset_clean/train/images/T_88_20190614_082233_jpg.rf.102cf570a19b0d32eec917ea95f0cd73.jpg,18131,959fcc9d7d19975cc28f7f9aea0825a0a5de4b685d3913c849dcdb6be513b60f
after,train,images,dataset_clean/train/images/T_88_20190614_082233_jpg.rf.320f2c8770c32dbf3d1c15438bd2467a.jpg,19033,7754b517354fa8921b7879fe54ba69a61e4e668b3f4a3cdff40f45b1f4fc69b3
after,train,images,dataset_clean/train/images/T_88_20190614_082233_jpg.rf.711d825b09b93012da4407d6c3dc848c.jpg,18447,7afd106991cb0ac486bc2bb2a7e149107e65d0ef143111375f2ee2d7621bc475
after,train,images,dataset_clean/train/images/T_88_20190614_082233_jpg.rf.7213f7699f5f126320e4ec69541b3ec6.jpg,18377,7997aca79bbcab6ec252b5fd2f40a3bae2a3bbe0897c8c45c8ad4d8e106acfa5
after,train,images,dataset_clean/train/images/T_88_20190614_082233_jpg.rf.d9dbbd347d89d76a0becb5fd9ce8e9dd.jpg,18864,f0c5ed3bd53e36a07c041aed114d5a4ae4af67ad3204216081c9b69a912ac5ca
after,train,images,dataset_clean/train/images/T_88_20190614_082233_jpg.rf.e9fa46cfef1be28b4d56998ef65e3673.jpg,18385,4dd4172025758a4aa11fe5b4845bbdd483f39bb9be0a09af414f33e000d57ea6
after,train,images,dataset_clean/train/images/T_89_20190614_082828_jpg.rf.060721f52f81a7a07dab7f9a381f2727.jpg,18903,f6bececf7dc4f8d4162b6fe1c8dd9f8c9b22abb03b5d96925d8b5570ae6232a2
after,train,images,dataset_clean/train/images/T_89_20190614_082828_jpg.rf.16256b4189b678200a79db586b0d7e9b.jpg,18844,aa1e203212e71c724ed5f25283e558bd91249b75b9d30c7702cd72bbd775ac70
after,train,images,dataset_clean/train/images/T_89_20190614_082828_jpg.rf.f46d014be2e7125a0901e141750010e0.jpg,19349,5bb7bc4f06cdd7f81f72e66c735730fa1c313ef5b575e1120edfa1e244b3a395
after,train,images,dataset_clean/train/images/T_89_20190614_082828_jpg.rf.f91c4af7397e511d3f2320997c10c0cd.jpg,18838,e3a1e99fe90851c18a4825e89ac7d5bc83b36bfc0036cc5ad4c13d9df028977a
after,train,images,dataset_clean/train/images/T_90_20190614_083843_jpg.rf.2936004d4b2a857ddc2137703b888ad7.jpg,20013,2c569c55dc39b3e43924123a0638b28033512f983181a5f9aa764605b0420b0c
after,train,images,dataset_clean/train/images/T_90_20190614_083843_jpg.rf.90d582f70580add8377c392b444caeef.jpg,19968,1693a1c674f3be2ad9e0041e64ac53d78fd75564e8b7a0cce28972f4593b5226
after,train,images,dataset_clean/train/images/T_90_20190614_083843_jpg.rf.e0c352bb48800c9b80698bb618464301.jpg,19971,58b5eb67948e2e70a258748cf63f4b9073b47ddbdc5b9adaa517debe9b4d04ce
after,train,images,dataset_clean/train/images/T_90_20190614_083843_jpg.rf.f890969c2990bbcaa288493bb93ce18b.jpg,19896,5fd45fc4134bc902c02a7578e0f954fb6262649836661f74992dbba133a3badc
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.35a4697fcfce5ca37bfe552fc1d8d468.jpg,18315,49dcb9ba164cecdf9802c20f42aa4ce16f9d8968feabe697812fee884b6560a4
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.47b0bf3adab851bcb410571c1a3ee3f9.jpg,18657,0ad0ae955a5376679a3bbcaf8d8ba0b748185857c598b279a23e9f39e1db8db1
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.4d4750feac97e636e8fe89a3d58dceef.jpg,18180,9bd9d6af1ab691af3d25226721140ca25ce497bd79821f3bda4a52c56b9a9baf
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.5410ce24ce9c98ea643a8e0441d84383.jpg,19363,89417cb4b60ecbd59546ee729359ee477a09a9f72d76984e97d87ad4cb776b17
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.580437b71825c5f7d4d213c5162a9275.jpg,19053,98101d1000e4821482841ca8c0588e4ccedbde5feea23b764211e80c70fadb89
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.8419db9e98f2896a53e9819a12c0f864.jpg,18719,9aabe9544c5f284cd62a212c6f5540cad5d4b9012ea3b50fba44d6b08ca1a42a
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.86505784d6d00ba8c42f48246caff2e6.jpg,18708,d5dc614e0bf933668299b4d2e0ee2a809d027d7692855626653ed9dd6d6541c3
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.9c4404853365f2e96305461bb10e1253.jpg,18642,d0251f2b3f9fcf7ca353952305269a35b5852d869799faea4de7b6ea305be508
after,train,images,dataset_clean/train/images/T_91_20190614_085732_jpg.rf.ea94d6e364f243acf51799586c26b289.jpg,18488,e59bef76dd27c23ccbcc1d6006d3a04ab96960524693bea144d41addd1e4488a
after,train,images,dataset_clean/train/images/T_9_20190607_075803_jpg.rf.2c0a79939c3a5cb2caef65598d46c5ae.jpg,18428,538b5a898aab00da8a8455cd019008ea1916ac0e8bc4accd39574dd2847bca2b
after,train,images,dataset_clean/train/images/T_9_20190607_075803_jpg.rf.a82ee7d5d13cd9c5347649082f2e7fe6.jpg,18674,e9d306a1f119140b943e4062943075dae710d55c177261f43a4bda60b8dfd582
after,train,images,dataset_clean/train/images/T_9_20190607_075803_jpg.rf.cbc25dd3864ddcacb4646767d2384740.jpg,18196,d0d4b84d519e3a22de46b578f6295f4b8521a4d51fdf0d2f40e494ee8325a953
after,train,labels,dataset_clean/train/labels/100_png.rf.44205ffcbce3a23db90158d9e10637dd.txt,50,3ea10777bcfe3f490be4161bda6b951545cc50d952aaa73f13e9a4e579d5a91f
after,train,labels,dataset_clean/train/labels/100_png.rf.ae3e3cb957d9f9af0da92000b4923617.txt,58,67633c28101f54199707fcc71363503e7668a57080b1ecdf25b32e5d22576726
after,train,labels,dataset_clean/train/labels/100_png.rf.d2b173f66f996a04e9722da879c91aa2.txt,58,67633c28101f54199707fcc71363503e7668a57080b1ecdf25b32e5d22576726
after,train,labels,dataset_clean/train/labels/101_png.rf.0a98b15e94e04b78cbe1336cab819ca9.txt,67,a5f9e01e27e5360edf9855452159092874bab722deee65f1bbf34eba8693e3a0
after,train,labels,dataset_clean/train/labels/101_png.rf.c9494abd59f6581ee544d3437f740134.txt,68,9906c90841458594a002cbf1b982075e58249922a4999d105e49e6f007cac680
after,train,labels,dataset_clean/train/labels/101_png.rf.f34163f5e9157739d94a958ac6aeb0d8.txt,68,9906c90841458594a002cbf1b982075e58249922a4999d105e49e6f007cac680
after,train,labels,dataset_clean/train/labels/102_png.rf.2f06581cbd52f22fadc5113158c7d0da.txt,54,5baf0ff3d9559ae1f474ac3ad55708641814082ff957d564241e04f0d60ee99d
after,train,labels,dataset_clean/train/labels/102_png.rf.715503b50d19408be9d8513ad38327f9.txt,54,5baf0ff3d9559ae1f474ac3ad55708641814082ff957d564241e04f0d60ee99d
after,train,labels,dataset_clean/train/labels/102_png.rf.dc1315cb0db8542e93a8ab6f16e7f603.txt,54,5baf0ff3d9559ae1f474ac3ad55708641814082ff957d564241e04f0d60ee99d
after,train,labels,dataset_clean/train/labels/103_png.rf.0bf110810427204c70c71d887d2393e5.txt,45,84b56302585f5e0c3e3abe0ccbf52ca07109282b1d054bd2b385b6adc12e3ce4
after,train,labels,dataset_clean/train/labels/103_png.rf.4ee03846421f05e145684c3379e657f7.txt,54,1b63d54fa2d616f26ea7726ffe4428ae50d72af57cb9e9da835eb448b0943c9a
after,train,labels,dataset_clean/train/labels/106_png.rf.064fefba355be26be054010263ff3d07.txt,47,d4ea98da548b90be4f6e1cbfd7d506002177fcdaea8e7a85a23c0c2ae1bb73f8
after,train,labels,dataset_clean/train/labels/106_png.rf.54cb386242cb995b1c81b56d29e7e38f.txt,47,d4ea98da548b90be4f6e1cbfd7d506002177fcdaea8e7a85a23c0c2ae1bb73f8
after,train,labels,dataset_clean/train/labels/106_png.rf.601ddb4cc416d8acb244cd5b618e73e8.txt,47,d4ea98da548b90be4f6e1cbfd7d506002177fcdaea8e7a85a23c0c2ae1bb73f8
after,train,labels,dataset_clean/train/labels/107_png.rf.1dfad04627cb742cc02dbd9967796b22.txt,46,840dbba2347591016420b8dfca9fbf9bbee1f217d5f6f6b838fe192a1d6c8a50
after,train,labels,dataset_clean/train/labels/107_png.rf.28cd099155dfbe3dcc80922cb3b1f9eb.txt,46,840dbba2347591016420b8dfca9fbf9bbee1f217d5f6f6b838fe192a1d6c8a50
after,train,labels,dataset_clean/train/labels/107_png.rf.733cd882fa039839f90209b7fa800f94.txt,46,840dbba2347591016420b8dfca9fbf9bbee1f217d5f6f6b838fe192a1d6c8a50
after,train,labels,dataset_clean/train/labels/108_png.rf.18dabe4f3d8c2c88f30d1ec8607b3b0a.txt,60,ed1a2e7f2499f5afd62a3511aa7b8538b16c0496e3fc3372ca2c823c96d2ee0c
after,train,labels,dataset_clean/train/labels/108_png.rf.a6633a716d10aa7b53c374e4ea1562e4.txt,60,ed1a2e7f2499f5afd62a3511aa7b8538b16c0496e3fc3372ca2c823c96d2ee0c
after,train,labels,dataset_clean/train/labels/108_png.rf.ceaf41761f9fc0df4d5f5cac4ebcf161.txt,67,5a66e8b2e08f85ad8740385df343061fac220a6e4ba95dbe01adb63db85eb936
after,train,labels,dataset_clean/train/labels/109_png.rf.797b005c4b9680d0eaa926f15e5ca347.txt,57,84e9fd70c1652f535b0509cb6fd31f28e8ca9a792f9be99bc0fcf86de084a996
after,train,labels,dataset_clean/train/labels/109_png.rf.86456aca4577f28a58ef012cd0b19bca.txt,64,4d4b9b6de686b33a3ae7e0e990bd475117c3ec0fa8a4eb1ccd772d696a30227a
after,train,labels,dataset_clean/train/labels/109_png.rf.941274b1250b96d78349d214e3607dff.txt,57,84e9fd70c1652f535b0509cb6fd31f28e8ca9a792f9be99bc0fcf86de084a996
after,train,labels,dataset_clean/train/labels/10_jpg.rf.2a8a787a4fde422108bfb89599eedf78.txt,69,94a9fe87301220e1665134dee69619b58194bd85f4320686943b66f424d4d5d6
after,train,labels,dataset_clean/train/labels/10_jpg.rf.418f9a38a7ed5da52c7f2a424ebeafce.txt,78,8de9cc5c0883f0cfe25be30c0392e33cee5b9a595ef071ae1cca64fc82e4ee1a
after,train,labels,dataset_clean/train/labels/10_jpg.rf.5b10fd9f082969b3543cb4fb6cbec1ac.txt,68,a02a15b317b4c9bf2503f52418990c6ed93657db553a4dbdf50bafb6601ae676
after,train,labels,dataset_clean/train/labels/10_jpg.rf.90140f9edbc50433ae35048cb293b18d.txt,68,a02a15b317b4c9bf2503f52418990c6ed93657db553a4dbdf50bafb6601ae676
after,train,labels,dataset_clean/train/labels/10_jpg.rf.9082ca1f5897d6550a993f85b6b81571.txt,78,cc618414ecee6231f9f48d4e3743d6b8660ff2921277defec1492af7ccff79dd
after,train,labels,dataset_clean/train/labels/10_jpg.rf.f88dbd823cc24195d3b0d5e4c32c32f6.txt,78,8de9cc5c0883f0cfe25be30c0392e33cee5b9a595ef071ae1cca64fc82e4ee1a
after,train,labels,dataset_clean/train/labels/110_png.rf.0fa6ea25e4d179c8cdc10115cf90d80d.txt,57,7c33b583a3dde65e92848a152d7dbfae235e1fb01d92a8ad9fb08d383deca466
after,train,labels,dataset_clean/train/labels/110_png.rf.bcaaf316e0290f6ee66151ad4c18bec0.txt,57,7c33b583a3dde65e92848a152d7dbfae235e1fb01d92a8ad9fb08d383deca466
after,train,labels,dataset_clean/train/labels/110_png.rf.e191757be1f27a31d7358e7a0c6bd2cb.txt,57,7c33b583a3dde65e92848a152d7dbfae235e1fb01d92a8ad9fb08d383deca466
after,train,labels,dataset_clean/train/labels/111_png.rf.8300a321d6392852e399aaca38816b76.txt,68,cc61125cf2136a3cb66824e0b677621be3a3b7b080623cfba103bfbd3bb438eb
after,train,labels,dataset_clean/train/labels/111_png.rf.cc7ab32e804a5031d4dd5cb6815d2d00.txt,60,416b9ad4837c3bbc3b75bfcd3b419dce081a185c20ba2c1720a87ea964ec7bfd
after,train,labels,dataset_clean/train/labels/111_png.rf.ce66bf8c2ff53574ca326df3f5503a4b.txt,68,cc61125cf2136a3cb66824e0b677621be3a3b7b080623cfba103bfbd3bb438eb
after,train,labels,dataset_clean/train/labels/112_png.rf.30121f1b784ac8f9773c42689d9f5138.txt,62,c99ec2658c73d84065f81c0532b42d034c8676eeb149f05d1b0d493925081bbf
after,train,labels,dataset_clean/train/labels/112_png.rf.acc116372d9b07a8b74806a54832131c.txt,62,c99ec2658c73d84065f81c0532b42d034c8676eeb149f05d1b0d493925081bbf
after,train,labels,dataset_clean/train/labels/112_png.rf.bdc26efbff34f838c02d3f22c3baa9bd.txt,67,7cdb9816118fa8865321651c8413913ee5a6b394d4569a671d3123c4a68c5aa9
after,train,labels,dataset_clean/train/labels/113_png.rf.65e538451949fae23e75f15ecc37bc9a.txt,64,2fe43ce4396571daaf38fde0e4c013dcfd0802dddd4490718c31f037dceb90e0
after,train,labels,dataset_clean/train/labels/113_png.rf.8341595e2af6d93e41667ff21c612c6f.txt,64,2fe43ce4396571daaf38fde0e4c013dcfd0802dddd4490718c31f037dceb90e0
after,train,labels,dataset_clean/train/labels/113_png.rf.8d93af44330dc324f375019d592da2a8.txt,64,2fe43ce4396571daaf38fde0e4c013dcfd0802dddd4490718c31f037dceb90e0
after,train,labels,dataset_clean/train/labels/114_png.rf.049988df379918e1214b54cd7f633245.txt,58,a4bc1eef10e02e5096afee4b36b64195e6b478f0200a845142ac21a0f8de4ef4
after,train,labels,dataset_clean/train/labels/114_png.rf.199df38cd9d5cbbc1b9e36edc805a90f.txt,58,a4bc1eef10e02e5096afee4b36b64195e6b478f0200a845142ac21a0f8de4ef4
after,train,labels,dataset_clean/train/labels/114_png.rf.f3f89ccb7c091b48b494b597ea387d85.txt,57,7ffb20552ce279d095d6ec52d4ce0ffd06e8a927e39b4caa6f77dd34cb8158d6
after,train,labels,dataset_clean/train/labels/115_png.rf.2ccb64d2f96d13dff17b8e330c7c2ce7.txt,67,82c122a98f4d1293e679bebaa1dafbde7ebe58e7390f40cad5e348ebcbe8877b
after,train,labels,dataset_clean/train/labels/115_png.rf.be6c3783b03f79b01f1111b67f755fb0.txt,68,46b09a9bf09680b2030c9b91464022f947dbe5a4ec6cbe5f92a8e120e2d229cb
after,train,labels,dataset_clean/train/labels/115_png.rf.f1019af88572dd99eb167258eb81795f.txt,68,46b09a9bf09680b2030c9b91464022f947dbe5a4ec6cbe5f92a8e120e2d229cb
after,train,labels,dataset_clean/train/labels/118_png.rf.504752b557345eede602f3fcb13ccdd5.txt,59,ee50d5617954091058d6c4f7254a55737c638e17067bae889fca35d1246f026d
after,train,labels,dataset_clean/train/labels/118_png.rf.920f4d82d394950660721d6c256bd8e2.txt,60,66b3719ebdea4392a16c38a9ac8fab5ce0d9cdddd42b5cd177756767792eb755
after,train,labels,dataset_clean/train/labels/118_png.rf.c4114e763b5f6945cc7b29ffcb9e83c4.txt,60,66b3719ebdea4392a16c38a9ac8fab5ce0d9cdddd42b5cd177756767792eb755
after,train,labels,dataset_clean/train/labels/119_png.rf.13516ad79d88d7b146e862795a94745e.txt,63,d0e1a33d25364fe9d8be1f66cc01a9fafcab346024603e2f89d174d80df35149
after,train,labels,dataset_clean/train/labels/119_png.rf.4ae897b8aed861bb7a43029e358c8d48.txt,63,d0e1a33d25364fe9d8be1f66cc01a9fafcab346024603e2f89d174d80df35149
after,train,labels,dataset_clean/train/labels/119_png.rf.cfcff5eb493572acb8a262df19483d6d.txt,63,7221802229eeb0eae988112f84625c7e8b60e6d74c98481627a3c0c520bed335
